id,title,subtitle,authors,publisher,published_date,category,distribution_expense
9781390000000,"RocketPrep Ace Your Data Science Interview 300 Practice Questions and Answers: Machine Learning, Statistics, Databases and More",,Zack Austin,Lulu.com,2017-12-09,statistics,7.3
1119863376,"Financial Data Analytics with Machine Learning, Optimization and Statistics",,"Yongzhao Chen, Ka Chun Cheung, Kaiser Fan, Phillip Yam",Wiley,2023-06-06,statistics,4.55
9781000000000,Data Science and Its Applications,,"Aakanksha Sharaff, G R Sinha",CRC Press,2021-08-18,statistics,5.6
9783030000000,Data Science for Public Policy,,"Jeffrey C. Chen, Edward A. Rubin, Gary J. Cornwall",Springer Nature,2021-09-01,statistics,4.22
9781110000000,Law and Policy for the Quantum Age,,"Chris Jay Hoofnagle, Simson L. Garfinkel",Cambridge University Press,2022-01-06,statistics,3.19
9781630000000,Good Charts,"The HBR Guide to Making Smarter, More Persuasive Data Visualizations",Scott Berinato,Harvard Business Review Press,2016-04-26,statistics,6.9
9781120000000,Applications of Regression Models in Epidemiology,,"Erick SuÃ¡rez, Cynthia M. PÃ©rez, Roberto Rivera, Melissa N. MartÃnez",John Wiley & Sons,2017-02-13,statistics,7.3
471345059,The Analysis of Variance,,Henry Scheffé,John Wiley & Sons,1999-03-05,statistics,4.55
9781790000000,40 Algorithms Every Programmer Should Know,Hone your problem-solving skills by learning different algorithms and their implementation in Python,Imran Ahmad,Packt Publishing Ltd,2020-06-12,statistics,5.6
9781120000000,Introduction to Bayesian Statistics,,"William M. Bolstad, James M. Curran",John Wiley & Sons,2016-09-02,statistics,4.55
9780810000000,Behind Every Good Decision,How Anyone Can Use Business Analytics to Turn Data into Profitable Insight,"Piyanka Jain, Puneet Sharma",AMACOM,2014-11-05,statistics,5.6
1305269470,An Introduction to Statistical Methods and Data Analysis,,"R. Ott, Micheal Longnecker",Cengage Learning,2015-06-11,statistics,4.22
9781440000000,"Bayesian Data Analysis, Third Edition",,"Andrew Gelman, John B. Carlin, Hal S. Stern, David B. Dunson, Aki Vehtari, Donald B. Rubin",CRC Press,2013-11-01,statistics,3.19
9780190000000,Statistics: A Very Short Introduction,,David J. Hand,OUP Oxford,2008-10-23,statistics,6.9
9780060000000,The Visual Miscellaneum,A Colorful Guide to the World's Most Consequential Trivia,David McCandless,HarperCollins,2014-10-21,statistics,7.3
9780390000000,Statistics,Fourth International Student Edition,"David Freedman, Robert Pisani, Roger Purves",W. W. Norton & Company,2007-02-20,statistics,4.55
1735431109,Introduction to Statistics,An Intuitive Guide for Analyzing Data and Unlocking Discoveries,Jim Frost,Statistics By Jim Publishing,2020-07-21,statistics,5.6
9780260000000,"Fundamentals of Machine Learning for Predictive Data Analytics, second edition","Algorithms, Worked Examples, and Case Studies","John D. Kelleher, Brian Mac Namee, Aoife DArcy",MIT Press,2020-10-20,statistics,4.22
9780470000000,Symbolic Data Analysis,Conceptual Statistics and Data Mining,"Lynne Billard, Edwin Diday",John Wiley & Sons,2012-05-14,statistics,3.19
9811517371,Statistics for Data Science and Policy Analysis,,Azizur Rahman,Springer,2021-04-15,statistics,6.9
9780990000000,Forecasting: principles and practice,,"Rob J Hyndman, George Athanasopoulos",OTexts,2018-05-08,statistics,7.3
9781450000000,Learning XML,Creating Self-Describing Data,Erik T. Ray,"""O'Reilly Media, Inc.""",2003-09-22,statistics,4.55
9783030000000,"Artificial Intelligence, Big Data and Data Science in Statistics","Challenges and Solutions in Environmetrics, the Natural Sciences and Technology","Ansgar Steland, Kwok-Leung Tsui",Springer Nature,2022-11-15,statistics,5.6
9781510000000,An Introduction to Statistics and Data Analysis Using Stata®,From Research Design to Final Report,"Lisa Daniels, Nicholas Minot",SAGE Publications,2019-01-11,statistics,4.22
1139467042,What Is Intelligence?,Beyond the Flynn Effect,James R. Flynn,Cambridge University Press,2007-08-27,statistics,3.19
9789350000000,Stock price analysis through Statistical and Data Science tools: An Overview,,Vinaitheerthan Renganathan,Vinaitheerthan Renganathan,2021-04-30,statistics,6.9
9781800000000,Ethical Practice of Statistics and Data Science,,Rochelle Tractenberg,Ethics International Press,2022-10-25,statistics,7.3
9780600000000,Learning SQL,Master SQL Fundamentals,Alan Beaulieu,O'Reilly Media,2009-04-11,statistics,4.55
9781120000000,Data Science Using Python and R,,"Chantal D. Larose, Daniel T. Larose",John Wiley & Sons,2019-04-09,statistics,5.6
9781480000000,Learn R for Applied Statistics,"With Data Visualizations, Regressions, and Statistics",Eric Goh Ming Hui,Apress,2018-11-30,statistics,4.22
9781110000000,Data Mining and Machine Learning,Fundamental Concepts and Algorithms,"Mohammed J. Zaki, Wagner Meira, Jr",Cambridge University Press,2020-01-30,statistics,3.19
9781590000000,The Art of R Programming,A Tour of Statistical Software Design,Norman Matloff,No Starch Press,2011-10-11,statistics,6.9
980232775,Introduction to Linear Algebra,,Gilbert Strang,Wellesley-Cambridge Press,2016-08-11,statistics,7.3
3319000314,Statistical Models for Data Analysis,,"Paolo Giudici, Salvatore Ingrassia, Maurizio Vichi",Springer,2013-07-11,statistics,4.55
9780470000000,Linear Models in Statistics,,"Alvin C. Rencher, G. Bruce Schaalje",John Wiley & Sons,2008-01-18,statistics,5.6
9781680000000,A Common-Sense Guide to Data Structures and Algorithms,Level Up Your Core Programming Skills,Jay Wengrow,Pragmatic Bookshelf,2017-08-03,statistics,4.22
9780060000000,Knowledge Is Beautiful,"Impossible Ideas, Invisible Patterns, Hidden Connections--Visualized",David McCandless,HarperCollins,2014-11-25,statistics,3.19
1584882476,A First Course in Linear Model Theory,,"Nalini Ravishanker, Dipak K. Dey",CRC Press,2001-12-21,statistics,6.9
9781000000000,Citizen Empowerment through Digital Transformation in Government,,Neeta Verma,CRC Press,2021-12-31,statistics,7.3
9789810000000,Data Science and SDGs,"Challenges, Opportunities and Realities","Bikas Kumar Sinha, Md. Nurul Haque Mollah",Springer Nature,2021-08-13,statistics,4.55
9783030000000,Mathematical Foundations for Data Analysis,,Jeff M. Phillips,Springer Nature,2021-03-29,statistics,5.6
9781640000000,Introducing Data Science,"Big data, machine learning, and more, using Python tools","Davy Cielen, Arno Meysman",Simon and Schuster,2016-05-02,statistics,4.22
9386551934,Machine Learning with Python,,Abhishek Vijayvargia,BPB Publications,2018-03-01,statistics,3.19
9780260000000,Foundations of Statistical Natural Language Processing,,"Christopher Manning, Hinrich Schutze",MIT Press,1999-05-28,statistics,6.9
9781630000000,Business unIntelligence,Insight and Innovation beyond Analytics and Big Data,Dr. Barry Devlin,Technics Publications,2013-10-01,statistics,7.3
9780600000000,Programming Collective Intelligence,Building Smart Web 2.0 Applications,Toby Segaran,"""O'Reilly Media, Inc.""",2007-08-16,statistics,4.55
9781590000000,Teach Your Kids to Code,A Parent-Friendly Guide to Python Programming,Bryson Payne,No Starch Press,2015-04-01,statistics,5.6
9780690000000,Dark Data,Why What You Don’t Know Matters,David J. Hand,Princeton University Press,2020-02-18,statistics,4.55
9781490000000,"Hands-On Machine Learning with Scikit-Learn, Keras, and TensorFlow","Concepts, Tools, and Techniques to Build Intelligent Systems",Aurélien Géron,"""O'Reilly Media, Inc.""",2019-09-05,statistics,5.6
1457309327,The Official SAT Subject Test in Mathematics Level 2 Study Guide,,The College Board,College Board,2017-09-05,statistics,4.22
3319692380,Statistical Data Analysis Using SAS,Intermediate Statistical Methods,"Mervyn G. Marasinghe, Kenneth J. Koehler",Springer,2018-05-13,statistics,3.19
1260452778,"Business Data Science: Combining Machine Learning and Economics to Optimize, Automate, and Accelerate Business Decisions",,Matt Taddy,McGraw-Hill Education,2019-08-23,statistics,6.9
9781440000000,"Data Analysis and Statistics for Geography, Environmental Science, and Engineering",,Miguel F. Acevedo,CRC Press,2012-12-07,statistics,7.3
9781590000000,The Manga Guide to Linear Algebra,,"Shin Takahashi, Iroha Inoue, Co Ltd Trend",National Geographic Books,2012-05-01,statistics,4.55
3030439836,Principles of Data Science,,"Hamid R. Arabnia, Kevin Daimi, Robert Stahlbock, Cristina Soviany, Leonard Heilig, Kai Brüssau",Springer,2021-07-09,statistics,5.6
1616100362,From Algorithms to Z-Scores,Probabilistic and Statistical Modeling in Computer Science,Norm Matloff,Orange Grove Texts Plus,2009-09-01,statistics,4.22
9781120000000,Statistical Data Analytics,"Foundations for Data Mining, Informatics, and Knowledge Discovery",Walter W. Piegorsch,John Wiley & Sons,2015-08-21,statistics,3.19
9781780000000,Bats,An illustrated guide to all species,Marianne Taylor,Ivy Press,2019-04-11,statistics,6.9
1532989687,Data Science - a Career Option for 21st Century,Career Option for Big Data and Data Science,Ajit Kumar Roy,Createspace Independent Publishing Platform,2016-04-28,statistics,7.3
9781120000000,Data Analysis,What Can Be Learned From the Past 50 Years,Peter J. Huber,John Wiley & Sons,2012-01-09,statistics,4.55
9781000000000,Data Analytics,A Small Data Approach,"Shuai Huang, Houtao Deng",CRC Press,2021-04-16,statistics,5.6
9780200000000,Machine Learning for Signal Processing,"Data Science, Algorithms, and Computational Statistics",Max A. Little,"Oxford University Press, USA",2019-08-13,statistics,4.22
9781790000000,Statistical Data Science,,"Adams Niall M, Cohen Ed",World Scientific,2018-04-24,statistics,3.19
9780260000000,An Introduction to Statistical Genetic Data Analysis,,"Melinda C. Mills, Nicola Barban, Felix C. Tropf",MIT Press,2020-02-18,statistics,6.9
9780120000000,Practical Text Mining and Statistical Analysis for Non-structured Text Data Applications,,"Gary Miner, John Elder IV, Andrew Fast, Thomas Hill, Robert Nisbet, Dursun Delen",Academic Press,2012-01-25,statistics,7.3
9780690000000,"Statistics, Data Mining, and Machine Learning in Astronomy","A Practical Python Guide for the Analysis of Survey Data, Updated Edition","Željko Ivezić, Andrew J. Connolly, Jacob T. VanderPlas, Alexander Gray",Princeton University Press,2019-12-03,statistics,4.55
UOM:39015015729216,Linear Regression Analysis,,George A. F. Seber,Wiley-Interscience,1977-01-27,statistics,5.6
367568594,Big Data and Social Science,Data Science Methods and Tools for Research and Practice,"Ian Foster, Rayid Ghani, Ron S. Jarmin, Frauke Kreuter, Julia Lane",Chapman & Hall/CRC Statistics in the Social and Behavioral Sciences,2020-11-18,statistics,4.22
3031071549,"Artificial Intelligence, Big Data and Data Science in Statistics","Challenges and Solutions in Environmetrics, the Natural Sciences and Technology","Ansgar Steland, Kwok-Leung Tsui",Springer,2022-11-16,statistics,3.19
3319991418,Open Problems in Optimization and Data Analysis,,"Panos M. Pardalos, Athanasios Migdalas",Springer,2018-11-05,statistics,6.9
9780390000000,Dataclysm,"Love, Sex, Race, and Identity--What Our Online Lives Tell Us about Our Offline Selves",Christian Rudder,Crown,2015-09-08,statistics,7.3
144712572X,Guide to Intelligent Data Analysis,How to Intelligently Make Sense of Real Data,"Michael R. Berthold, Christian Borgelt, Frank Höppner, Frank Klawonn",Springer,2012-09-05,statistics,4.55
9781120000000,Statistical Data Analysis Explained,Applied Environmental Statistics with R,"Clemens Reimann, Peter Filzmoser, Robert Garrett, Rudolf Dutter",John Wiley & Sons,2011-08-31,statistics,5.6
9781120000000,A General Introduction to Data Analytics,,"João Moreira, Andre Carvalho, Tomás Horvath",John Wiley & Sons,2018-07-18,statistics,4.55
470723556,Symbolic Data Analysis and the SODAS Software,,"Edwin Diday, Monique Noirhomme-Fraiture",John Wiley & Sons,2008-04-15,statistics,5.6
9781120000000,"Univariate, Bivariate, and Multivariate Statistics Using R",Quantitative Tools for Data Analysis and Data Science,Daniel J. Denis,John Wiley & Sons,2020-04-16,statistics,4.22
1802164448,Python for Data Analysis,"A Complete Guide for Beginners, Including Python Statistics and Big Data Analysis",Computer Science Academy,Giale Limited,2021-03-01,statistics,3.19
9781790000000,Spark for Data Science,,"Srinivas Duvvuri, Bikramaditya Singhal",Packt Publishing Ltd,2016-09-30,statistics,6.9
805071342,The Lady Tasting Tea,How Statistics Revolutionized Science in the Twentieth Century,David Salsburg,University of Chicago Press,2002-05-01,statistics,7.3
393138151,Intermediate Microeconomics,A Modern Approach,Hal R. Varian,W. W. Norton,2011-08-03,statistics,4.55
9781790000000,Principles of Data Science,,Sinan Ozdemir,Packt Publishing Ltd,2016-12-16,statistics,5.6
9781790000000,Advances in Data Science,"Symbolic, Complex, and Network Data","Edwin Diday, Rong Guan, Gilbert Saporta, Huiwen Wang",John Wiley & Sons,2020-02-05,statistics,4.22
9781780000000,Regression Analysis with Python,,"Luca Massaron, Alberto Boschetti",Packt Publishing Ltd,2016-02-29,statistics,3.19
9783030000000,Introduction to Python in Earth Science Data Analysis,From Descriptive Statistics to Machine Learning,Maurizio Petrelli,Springer Nature,2021-09-16,statistics,6.9
9781120000000,Statistical Analysis with R For Dummies,,Joseph Schmuller,John Wiley & Sons,2017-03-20,statistics,7.3
471226181,An Introduction to Categorical Data Analysis,,Alan Agresti,Wiley-Interscience,2007-03-23,statistics,4.55
9781110000000,High-Dimensional Probability,An Introduction with Applications in Data Science,Roman Vershynin,Cambridge University Press,2018-09-27,statistics,5.6
1526449366,Geographical Data Science and Spatial Data Analytics in R,An Introduction,"Lex Comber, Chris Brunsdon",Spatial Analytics and GIS,2021-01-09,statistics,4.22
9781790000000,"R: Mining spatial, text, web, and social media data",,"Bater Makhabel, Pradeepta Mishra, Nathan Danneman, Richard Heimann",Packt Publishing Ltd,2017-06-19,statistics,3.19
995529523,Thinking Statistically,,Uri Bram,Capara Books,2017-07-07,statistics,6.9
9781120000000,Time Series Data Analysis Using EViews,,I. Gusti Ngurah Agung,John Wiley & Sons,2011-08-31,statistics,7.3
9781120000000,Performing Data Analysis Using IBM SPSS,,"Lawrence S. Meyers, Glenn C. Gamst, A. J. Guarino",John Wiley & Sons,2013-08-12,statistics,4.55
194505123X,SQL QuickStart Guide,"The Simplified Beginner's Guide to Managing, Analyzing, and Manipulating Data With SQL",Walter Shields,Clydebank Media LLC,2019-11-04,statistics,5.6
3319803239,An Introduction to Statistics with Python,With Applications in the Life Sciences,Thomas Haslwanter,Springer,2018-05-30,statistics,4.22
3030754596,Statistics in the Public Interest,In Memory of Stephen E. Fienberg,"Alicia L. Carriquiry, Judith M. Tanur, William F. Eddy",Springer,2022-04-23,statistics,3.19
9783320000000,Statistical Data Analysis Using SAS,Intermediate Statistical Methods,"Mervyn G. Marasinghe, Kenneth J. Koehler",Springer,2018-04-12,statistics,6.9
996916059,Statistics (The Easier Way) With R,An Informal Text on Applied Statistics and Data Science,N. M. Radziwill,Nicole M Radziwill,2017-07-27,statistics,7.3
9781480000000,Data Science Fundamentals for Python and MongoDB,,David Paper,Apress,2018-05-10,statistics,4.55
3527410589,Data Analysis in High Energy Physics,A Practical Guide to Statistical Methods,"Olaf Behnke, Kevin Kröninger, Grégory Schott, Thomas Schörner-Sadenius",John Wiley & Sons,2013-08-19,statistics,5.6
387759352,Software for Data Analysis,Programming with R,John Chambers,Springer,2009-08-10,statistics,4.22
471360910,An Introduction to Multivariate Statistical Analysis,,Theodore W. Anderson,Wiley-Interscience,2003-07-25,statistics,3.19
9781790000000,Practical Data Analysis,,"Hector Cuesta, Dr. Sampath Kumar",Packt Publishing Ltd,2016-09-30,statistics,6.9
149394018X,Functional and Shape Data Analysis,,"Anuj Srivastava, Eric P Klassen",Springer,2016-09-28,statistics,7.3
9789390000000,Data Science Fundamentals and Practical Approaches,,"Nandi Dr. Rupam Dr. Gypsy, Kumar Sharma",BPB Publications,2020-09-03,statistics,4.55
9781480000000,"Introduction to Statistical Data Analysis for the Life Sciences, Second Edition",,"Claus Thorn Ekstrom, Helle Sørensen",CRC Press,2014-11-06,statistics,5.6
817640312,Introductory Statistics and Random Phenomena,"Uncertainty, Complexity and Chaotic Behavior in Engineering and Science","Manfred Denker, Wojbor Woyczynski",Springer Science & Business Media,1998-11-01,statistics,4.22
9781120000000,Methods for Statistical Data Analysis of Multivariate Observations,,R. Gnanadesikan,John Wiley & Sons,2011-01-25,statistics,3.19
3030185478,"Python for Probability, Statistics, and Machine Learning",,José Unpingco,Springer,2020-08-14,statistics,6.9
9783540000000,"Innovations in Classification, Data Science, and Information Systems","Proceedings of the 27th Annual Conference of the Gesellschaft für Klassifikation e.V., Brandenburg University of Technology, Cottbus, March 12-14, 2003","Daniel Baier, Klaus-Dieter Wernecke",Springer Science & Business Media,2006-03-30,statistics,7.3
1786345390,Statistical Data Science,,"Niall M. Adams, Edward Cohen",Wspc (Europe),2018-04-24,statistics,4.55
9783030000000,New Statistical Developments in Data Science,"SIS 2017, Florence, Italy, June 28-30","Alessandra Petrucci, Filomena Racioppi, Rosanna Verde",Springer Nature,2019-08-20,statistics,5.6
9781480000000,Statistical Data Analysis and Inference,,Y. Dodge,Elsevier,2014-05-23,statistics,4.55
9783640000000,Advances in Data Science and Classification,"Proceedings of the 6th Conference of the International Federation of Classification Societies (IFCS-98) Università “La Sapienza”, Rome, 21–24 July, 1998","Alfredo Rizzi, Maurizio Vichi, Hans-Hermann Bock",Springer Science & Business Media,2013-03-08,statistics,5.6
9783030000000,Multivariate Data Analysis on Matrix Manifolds,(with Manopt),"Nickolay Trendafilov, Michele Gallo",Springer Nature,2021-09-15,statistics,4.22
9781110000000,Big Data and Human-Environment Systems,,Steven M. Manson,Cambridge University Press,2023-01-31,statistics,3.19
9780470000000,Statistical Methods in Analytical Chemistry,,"Peter C. Meier, Richard E. Zünd",John Wiley & Sons,2005-03-04,statistics,6.9
9781470000000,"Data Analysis and Statistics for Geography, Environmental Science, and Engineering",,Miguel F. Acevedo,CRC Press,2012-12-07,statistics,7.3
1955786380,R Programming,This Book Includes : R Basics for Beginners + R Data Analysis and Statistics + R Data Visualization,Andy Vickler,R Programming,2022-04-28,statistics,4.55
1461293715,Graphical Exploratory Data Analysis,,"S. H. C. DuToit, A. G. W. Steyn, R. H. Stumpf",Springer,2011-10-01,statistics,5.6
1484234944,Business Case Analysis with R,Simulation Tutorials to Support Complex Business Decisions,Robert D. Brown III,Apress,2018-03-03,statistics,4.22
008102939X,Statistics for Biomedical Engineers and Scientists,How to Visualize and Analyze Data,"Andrew P. King, Robert Eckersley",Academic Press,2019-04-15,statistics,3.19
9781120000000,SAS for R Users,A Book for Data Scientists,Ajay Ohri,John Wiley & Sons,2019-08-08,statistics,6.9
1441996338,Probability for Statistics and Machine Learning,Fundamentals and Advanced Topics,Anirban DasGupta,Springer,2011-05-19,statistics,7.3
9780390000000,Introductory Statistics with R,,Peter Dalgaard,Springer Science & Business Media,2008-08-15,statistics,4.55
9781290000000,Statistical and Data Handling Skills in Biology,,"Roland Ennos, Magnus Johnson",Pearson Higher Ed,2018-01-09,statistics,5.6
9811533563,Applications of Machine Learning,,"Prashant Johri, Jitendra Kumar Verma, Sudip Paul",Springer,2020-05-05,statistics,4.22
1498707637,Spatial Analysis,"Statistics, Visualization, and Computational Methods","Tonny J. Oyana, Florence Margai",CRC Press,2015-08-28,statistics,3.19
3319560700,Intuitive Introductory Statistics,,"Douglas A. Wolfe, Grant Schneider",Springer,2017-09-28,statistics,6.9
052180356X,Weighing the Odds,A Course in Probability and Statistics,David Williams,Cambridge University Press,2001-08-02,statistics,7.3
1484222555,Translating Statistics to Make Decisions,A Guide for the Non-Statistician,Victoria Cox,Apress,2017-04-10,statistics,4.55
387245448,The Grammar of Graphics,,Leland Wilkinson,Springer Science & Business Media,2005-07-15,statistics,5.6
9781320000000,Introduction to the New Statistics,"Estimation, Open Science, and Beyond","Geoff Cumming, Robert Calin-Jageman",Routledge,2016-10-04,statistics,4.22
1493945483,Statistical Research Methods,A Guide for Non-Statisticians,"Roy Sabo, Edward Boone",Springer,2016-08-23,statistics,3.19
9048166195,Geometric Data Analysis,From Correspondence Analysis to Structured Data Analysis,"Brigitte Le Roux, Henry Rouanet",Springer,2011-01-21,statistics,6.9
9783030000000,Data Science for Healthcare,Methodologies and Applications,"Sergio Consoli, Diego Reforgiato Recupero, Milan Petković",Springer,2019-02-23,statistics,7.3
471372153,Statistical Models and Methods for Lifetime Data,,Jerald F. Lawless,Wiley-Interscience,2002-11-27,statistics,4.55
9783320000000,Demography and Health Issues,"Population Aging, Mortality and Data Analysis","Christos H. Skiadas, Charilaos Skiadas",Springer,2018-05-16,statistics,5.6
470552646,SAS Essentials,A Guide to Mastering SAS for Research,"Alan C. Elliott, Wayne A. Woodward",John Wiley & Sons,2010-01-21,statistics,4.22
1787285650,Java Data Analysis,,John R. Hubbard,Packt Publishing,2017-09-15,statistics,3.19
9780310000000,Envisioning the Data Science Discipline,The Undergraduate Perspective: Interim Report,"National Academies of Sciences, Engineering, and Medicine, Division of Behavioral and Social Sciences and Education, Board on Science Education, Division on Engineering and Physical Sciences",National Academies Press,2018-03-05,statistics,6.9
9781680000000,Data Science Fundamentals Pocket Primer,,Oswald Campesato,Mercury Learning and Information,2021-05-12,statistics,7.3
9783320000000,Numeric Computation and Statistical Data Analysis on the Java Platform,,Sergei V. Chekanov,Springer,2016-03-23,statistics,4.55
9781120000000,Data Science Programming All-in-One For Dummies,,"John Paul Mueller, Luca Massaron",John Wiley & Sons,2019-12-09,statistics,5.6
9781480000000,Data Science,Create Teams That Ask the Right Questions and Deliver Real Value,Doug Rose,Apress,2016-11-17,statistics,4.22
9780310000000,Strengthening Data Science Methods for Department of Defense Personnel and Readiness Missions,,"National Academies of Sciences, Engineering, and Medicine, Division on Engineering and Physical Sciences, Board on Mathematical Sciences and Their Applications, Committee on Applied and Theoretical Statistics",National Academies Press,2017-02-06,statistics,3.19
486646661,The Statistical Analysis of Experimental Data,,John Mandel,Courier Corporation,1984-09-01,statistics,6.9
9781120000000,An Introduction to Discrete-Valued Time Series,,Christian H. Weiss,John Wiley & Sons,2018-02-05,statistics,7.3
9781800000000,Practical Data Science with Python,Learn tools and techniques from hands-on examples to extract insights from data,Nathan George,Packt Publishing Ltd,2021-09-30,statistics,4.55
9781000000000,Machine Learning for Decision Sciences with Case Studies in Python,,"S. Sumathi, Suresh Rajappa, L Ashok Kumar, Surekha Paneerselvam",CRC Press,2022-07-06,statistics,5.6
9781120000000,Statistical Thinking,Improving Business Performance,"Roger W. Hoerl, Ronald D. Snee",John Wiley & Sons,2020-09-16,statistics,4.55
3030884422,Eco-Stats: Data Analysis in Ecology,From t-tests to Multivariate Abundances,David I Warton,Springer,2022-08-12,statistics,5.6
9781440000000,R Through Excel,"A Spreadsheet Interface for Statistics, Data Analysis, and Graphics","Richard M. Heiberger, Erich Neuwirth",Springer Science & Business Media,2009-08-05,statistics,4.22
9781000000000,Bayes Rules!,An Introduction to Applied Bayesian Modeling,"Alicia A. Johnson, Miles Q. Ott, Mine Dogucu",CRC Press,2022-03-03,statistics,3.19
3030433838,Data Science and Productivity Analytics,,"Vincent Charles, Juan Aparicio, Joe Zhu",Springer,2020-05-23,statistics,6.9
9780080000000,Statistical Data Analysis for Ocean and Atmospheric Sciences,Includes a Data Disk Designed to Be Used as a Minitab File.,H. Jean Thiebaux,Elsevier,2013-10-22,statistics,7.3
9781000000000,Promoting Statistical Practice and Collaboration in Developing Countries,,"O. Olawale Awe, Kim Love, Eric A. Vance",CRC Press,2022-05-27,statistics,4.55
1516963148,Applied Big Data Analytics',"Evolution, Platforms & Tools, Use Cases, Benefits, Impact and Paradox'",Ajit Kumar Roy,CreateSpace,2015-08-19,statistics,5.6
9781490000000,Advancing Into Analytics,,George Mount,"""O'Reilly Media, Inc.""",2021-01-22,statistics,4.22
3319553356,Basic Elements of Computational Statistics,,"Wolfgang Karl Härdle, Ostap Okhrin, Yarema Okhrin",Springer,2017-10-11,statistics,3.19
9783030000000,Mechanistic Data Science for STEM Education and Applications,,"Wing Kam Liu, Zhengtao Gan, Mark Fleming",Springer Nature,2022-01-01,statistics,6.9
9783320000000,The Data Science Design Manual,,Steven S. Skiena,Springer,2017-07-01,statistics,7.3
1516576748,Probability for Data Scientists,,Juana Sanchez,Cognella Academic Publishing,2019-07-01,statistics,4.55
9780260000000,Data Science,,"John D. Kelleher, Brendan Tierney",MIT Press,2018-04-13,statistics,5.6
471560405,Statistical Computing,An Introduction to Data Analysis using S-Plus,Michael J. Crawley,Wiley,2002-05-22,statistics,4.22
3030550192,Environmental Data Analysis,An Introduction with Examples in R,Carsten Dormann,Springer,2020-12-21,statistics,3.19
9781120000000,Data Science with Semantic Technologies,"Theory, Practice and Application","Archana Patel, Narayan C. Debnath, Bharat Bhusan",John Wiley & Sons,2022-10-26,statistics,6.9
9781440000000,Epidemiology,"Study Design and Data Analysis, Third Edition",Mark Woodward,CRC Press,2013-12-19,statistics,7.3
9781500000000,Data Science in R,A Case Studies Approach to Computational Reasoning and Problem Solving,"Deborah Nolan, Duncan Temple Lang",CRC Press,2015-04-21,statistics,4.55
9781470000000,Becoming a Data Scientist,A Beginners Guide,Andy Pardoe,"Lulu Press, Inc",2023-01-08,statistics,5.6
9780310000000,"Federal Statistics, Multiple Data Sources, and Privacy Protection",Next Steps,"National Academies of Sciences, Engineering, and Medicine, Division of Behavioral and Social Sciences and Education, Committee on National Statistics, Panel on Improving Federal Statistics for Policy and Social Science Research Using Multiple Data Sources and State-of-the-Art Estimation Methods",National Academies Press,2017-12-27,statistics,4.22
9783030000000,"Quantitative Geosciences: Data Analytics, Geostatistics, Reservoir Characterization and Modeling",,Y. Z. Ma,Springer,2019-07-15,statistics,3.19
UOM:39015055084167,Recent Advances in Statistical Research and Data Analysis,,"Y. Baba, A.J. Hayter, K. Kanefuji, S. Kuriki",Springer,2002-05-01,statistics,6.9
9781120000000,Statistics for Health Care Management and Administration,Working with Excel,"John F. Kros, David A. Rosenthal",John Wiley & Sons,2016-01-11,statistics,7.3
136570550,Mylab Statistics with Pearson Etext -- Access Card -- For Essential Statistics (18-Weeks),,"Robert Gould, Colleen N Ryan, Rebecca Wong",Pearson,2020-05-01,statistics,4.55
3030600629,Leadership in Statistics and Data Science,Planning for Inclusive Excellence,Amanda L. Golbeck,Springer,2022-03-23,statistics,5.6
9783030000000,Applied Data Science,Lessons Learned for the Data-Driven Business,"Martin Braschler, Thilo Stadelmann, Kurt Stockinger",Springer,2019-06-13,statistics,4.55
9781440000000,Data Science for Librarians,,"Yunfei Du, Hammad Rauf Khan",ABC-CLIO,2020-03-26,statistics,5.6
9781120000000,Introduction to Quantitative Data Analysis in the Behavioral and Social Sciences,,Michael J. Albers,John Wiley & Sons,2017-04-03,statistics,4.22
9781350000000,Object Oriented Data Analysis,,"J. S. Marron, Ian L. Dryden",CRC Press,2021-11-18,statistics,3.19
9781780000000,Clojure for Data Science,,Henry Garner,Packt Publishing Ltd,2015-09-03,statistics,6.9
9783110000000,Data Science,"Time Complexity, Inferential Uncertainty, and Spacekime Analytics","Ivo D. Dinov, Milen Velchev Velev",Walter de Gruyter GmbH & Co KG,2021-12-06,statistics,7.3
9783030000000,"Contemporary Experimental Design, Multivariate Analysis and Data Mining",Festschrift in Honour of Professor Kai-Tai Fang,"Jianqing Fan, Jianxin Pan",Springer Nature,2020-05-22,statistics,4.55
9781530000000,From Social Science to Data Science,Key Data Collection and Analysis Skills in Python,Bernie Hogan,SAGE,2022-11-23,statistics,5.6
OSU:32435009222415,"Proceedings of the Computer Science and Statistics Eleventh Annual Symposium on the Interface, Held at North Carolina State University, Raleigh, N.C., March 6 and 7, 1978",,"A. Ronald Gallant, Thomas M. Gerig","Raleigh, N.C. : by the Institute of Statistics",1978-01-01,statistics,4.22
9781000000000,"Handbook of Computational Social Science, Volume 1","Theory, Case Studies and Ethics","Uwe Engel, Anabel Quan-Haase, Sunny Xun Liu, Lars E Lyberg",Routledge,2021-11-10,statistics,3.19
9783320000000,Recent Trends in Data Science and Soft Computing,Proceedings of the 3rd International Conference of Reliable Information and Communication Technology (IRICT 2018),"Faisal Saeed, Nadhmi Gazem, Fathey Mohammed, Abdelsalam Busalim",Springer,2018-09-08,statistics,6.9
1584883448,Statistical Data Mining and Knowledge Discovery,,Hamparsum Bozdogan,Chapman and Hall/CRC,2003-07-29,statistics,7.3
